part|module|q_code|q_desc|a_code|a_desc
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03605|Diafragma?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03605|Diafragma?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03605|Diafragma?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03605|Diafragma?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03606|DIU?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03606|DIU?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03606|DIU?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03606|DIU?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03607|Contraceptivo injetável?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03607|Contraceptivo injetável?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03607|Contraceptivo injetável?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03607|Contraceptivo injetável?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03608|Implantes (Norplant)?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03608|Implantes (Norplant)?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03608|Implantes (Norplant)?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03608|Implantes (Norplant)?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03609|Creme/óvulo?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03609|Creme/óvulo?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03609|Creme/óvulo?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03609|Creme/óvulo?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03610|Píulula do dia seguinte?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03610|Píulula do dia seguinte?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03610|Píulula do dia seguinte?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03610|Píulula do dia seguinte?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03611|Outro|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03611|Outro|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03611|Outro|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r03611|Outro|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r037|A sra e/ou seu companheiro já fizeram ou fazem algum tratamento para engravidar?|1|Sim, fazem atualmente
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r037|A sra e/ou seu companheiro já fizeram ou fazem algum tratamento para engravidar?|2|Sim, já fizeram
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r037|A sra e/ou seu companheiro já fizeram ou fazem algum tratamento para engravidar?|3|Nunca fizeram
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r037|A sra e/ou seu companheiro já fizeram ou fazem algum tratamento para engravidar?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r037|A sra e/ou seu companheiro já fizeram ou fazem algum tratamento para engravidar?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r038|Há quanto tempo a sra está tentando engravidar?|1|Há menos de 6 meses
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r038|Há quanto tempo a sra está tentando engravidar?|2|De 6 meses a menos de 1 ano
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r038|Há quanto tempo a sra está tentando engravidar?|3|Há 1 ano ou mais
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r038|Há quanto tempo a sra está tentando engravidar?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade)|r038|Há quanto tempo a sra está tentando engravidar?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s065|Alguma vez ficou grávida, mesmo que a gravidez não tenha chegado até o final?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s065|Alguma vez ficou grávida, mesmo que a gravidez não tenha chegado até o final?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s065|Alguma vez ficou grávida, mesmo que a gravidez não tenha chegado até o final?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s065|Alguma vez ficou grávida, mesmo que a gravidez não tenha chegado até o final?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s066|Quantos partos a Sra já teve?|00 a 30|Número de partos
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s066|Quantos partos a Sra já teve?|99|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s066|Quantos partos a Sra já teve?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06701|Em que data foi o último parto?|1 a 31|Dia
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06701|Em que data foi o último parto?|99|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06701|Em que data foi o último parto?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06702|Em que data foi o último parto?|1 a 12|Mês
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06702|Em que data foi o último parto?|99|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06702|Em que data foi o último parto?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06703|Em que data foi o último parto?|1908 a 2020|Ano
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06703|Em que data foi o último parto?|99|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06703|Em que data foi o último parto?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s068|Quando estava grávida fez alguma consulta de pré-natal?|1|Sim
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s068|Quando estava grávida fez alguma consulta de pré-natal?|2|Não
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s068|Quando estava grávida fez alguma consulta de pré-natal?|9|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s068|Quando estava grávida fez alguma consulta de pré-natal?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06901|Quantas tempo de gravidez tinha quando fez a primeira consulta pré-natal?|1 a 41|Número de semanas
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06901|Quantas tempo de gravidez tinha quando fez a primeira consulta pré-natal?|99|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06901|Quantas tempo de gravidez tinha quando fez a primeira consulta pré-natal?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06902|Quantas tempo de gravidez tinha quando fez a primeira consulta pré-natal?|1 a 9|Número de meses
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06902|Quantas tempo de gravidez tinha quando fez a primeira consulta pré-natal?|99|Ignorado
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s06902|Quantas tempo de gravidez tinha quando fez a primeira consulta pré-natal?|NA|Não aplicável
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s070|Quantas consultas de pré-natal fez durante esta gravidez?|1|Uma
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s070|Quantas consultas de pré-natal fez durante esta gravidez?|2|Duas
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s070|Quantas consultas de pré-natal fez durante esta gravidez?|3|Três
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s070|Quantas consultas de pré-natal fez durante esta gravidez?|4|Quatro
Parte 4  - Questionário do Morador Selecionado (Para pessoas de 15 anos ou mais de idade)|Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade)|s070|Quantas consultas de pré-natal fez durante esta gravidez?|5|Cinco
